source,page,text,entity_text,entity_label,entity_loc_score
Fugues_sep_2005_A_OCR.pdf,2,"pour rencontre chaude, très ouvert. Situé dans le Village gai. Disponible ",le Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_A_OCR.pdf,2,"Located in the Gay Village, 24h/7d, incalls $120/h all inet. Outcalls (downtown) $150/h all incl. ",Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_A_OCR.pdf,2,(514) 524-8579 ,(514),PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,2,"(VANCOUVER, TORONTO, MONTRÉAL) MODÈLES RECHERCHÉS ","(VANCOUVER, TORONTO, MONTRÉAL",PLACE_NAME,0.55
Fugues_sep_2005_A_OCR.pdf,3,"1212, rue St-Hubert, Montréal (QC) H2L 3Y7 ","1212, rue St-Hubert, Montréal (QC) H2L 3Y7",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,4,"1411, rue Amherst (coin ste Catherine) ","1411, rue Amherst",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,4,(514) 524-5566 ,(514),PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,6,"243 boul, des Laurentides ","243 boul, des Laurentides",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,6,GRATUIT (A P'ARRIÈRE) ,GRATUIT (A P'ARRIÈRE,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,6,TOURBILLON-SAUNA SEC & VAPEUR ,TOURBILLON-SAUNA SEC &,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,6,Spécial Etudiant 5$ en tout temps Casier Étudiant 30 ans et moins Acсumиlez nos coupons-rabais pour une entrée gratuite Rive-Sud de Montréal ,Montréal,CITY,0.2
Fugues_sep_2005_A_OCR.pdf,6,"81, Montée St-Hubert, St-Hubert. (450) 462-3481 LONGUEUIL, autobus 19 BONAVENTURE, autobus 5 et 45 Courriel: sauna3481@hotmail.com www.sauna3481.com ","81, Montée St-Hubert, St-Hubert.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,7,SAUNA 1286 ,SAUNA,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,7,"1286, CHEMIN CHAMBLY, LONGUEUIL / tél.: 450-677-1286 ","1286, CHEMIN CHAMBLY, LONGUEUIL / tél",FULL_ADDRESS,0.15
Fugues_sep_2005_A_OCR.pdf,8,LA NUIT ,LA NUIT,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,8,1315 STE-CATHERINE EST ,1315 STE-CATHERINE EST,FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,8,"6527, rue St-Hubert, Montréal ","6527, rue St-Hubert, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,9,US MALE PRESENTS ,US MALE PRESENTS,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,9,SET IN STONE SHOT ENTIRELY ON LOCATION IN SPAIN ,SET IN STONE,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,9,IMARDEL BRUEKMANN ,IMARDEL BRUEKMANN,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,9,CALLING ,CALLING,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,10,3. Dit I'accordéon du riche. - Ils ontde l'idiot du Village. (Et ,Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_A_OCR.pdf,11,Le SPA des saunas desservant la communauté depuis 1914 ,Le SPA des saunas desservant,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,11,"3963, AV. COLONIAL/ (514) 285-0132 HORAIRE: LUN., MAR., MER, JEU, midi à minuit ","3963, AV. COLONIAL/",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,11,SPÉCIAUx ,SPÉCIAUx,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,12,Balance ,Balance,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,12,Poisson ,Poisson,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,13,(1300 32 (2 ,(,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,13,<なく Une version toute simplifiée des le 5 septembre 2005 h(2/a) 1 ,<なく Une,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,13,"456 de la Gauchetière Ouest Montreal, Métro Sa Victoria/ MCGI ",Métro,CITY,0.0
Fugues_sep_2005_A_OCR.pdf,15,SPECIAL CHAMBRE 12 HEURES ,SPECIAL CHAMBRE,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,15,"961 Rachel Est, Montréal - 514-528-1679 ","961 Rachel Est, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,16,"mouche noire des Laurentides, į'me suis fait barouetter dans une piscine à vagues remplie de grosses ",mouche noire des Laurentides,PLACE_NAME,0.35
Fugues_sep_2005_A_OCR.pdf,16,"l'épicerie Capitol au marché Jean-Talon. Pour couronner le tout, j'me suis fait brouter le cresson dans un ",marché Jean-Talon,PLACE_NAME,0.35
Fugues_sep_2005_A_OCR.pdf,16,j'peux enfin marcher au parc Lafontaine la nuit sans m'enfarger sur un hippie enroulé dans son sac de ,parc Lafontaine,PLACE_NAME,0.35
Fugues_sep_2005_A_OCR.pdf,17,Le Sauna Centre-Ville se réserve le droit d'annuler ou de modifier toutes promotions sans préavis. ,Le Sauna Centre-Ville,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,17,SAUNA CENTRE-VILLE ,SAUNA CENTRE-VILLE,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,17,"1465, Ste-Catherine Est, Montréal Oc (514) 524-3486 ","1465, Ste-Catherine Est, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,17,CHAMBRE ,CHAMBRE,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,17,EVENEMENT PRINCIPAL - MAIN EVENT DIMANCHE 9 OCT. - SUNDAY OCT. 9™ STADE OLYMPIQUE DE MONTREAL Xefreme ball ,EVENEMENT PRINCIPAL - MAIN EVENT DIMANCHE,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,18,"SAUNA PONT-VIAU, 1-A, De Nevers, Pont-Viau, Laval Tél.: (450) 663-3386 ",SAUNA PONT-VIAU,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,20,Douches & Sauna fraichement rénovés ,Douches & Sauna,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,20,EVAS CHAMBRE 4hres ,EVAS CHAMBRE,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,20,Le Sauna des jeunes! ,Le Sauna des jeunes,PLACE_NAME,0.35
Fugues_sep_2005_A_OCR.pdf,20,CASIER CHAMBRE SIMPLE-DOUBLE de 8h à minuit ,CASIER CHAMBRE SIMPLE-DOUBLE,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,21,LE SAUNA EVOLUTIF à Montréal ,Montréal,CITY,0.2
Fugues_sep_2005_A_OCR.pdf,21,"1166, rue Ste-Catherine Est, Montréal (Qc). 514.528.3326 ","1166, rue Ste-Catherine Est, Montréal (Qc)",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,22,CHAMBRE 12H DIMANCHE SOIR AU JEUDI MATIN ,CHAMBRE 12H DIMANCHE SOIR,PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,22,TOURBILLON ,TOURBILLON,PLACE_NAME,0.0
Fugues_sep_2005_A_OCR.pdf,22,"5018, ST-LAURENT, MONTRÉAL ANGLE ST-JOSEPH MÉTRO LAURIER WWW.LE5018.COM TÉL.: 514.277.3555 ","5018, ST-LAURENT, MONTRÉAL",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,23,1311 STE-CATHERINE EST MONTRÉAL QC H2L 2H4 TÉL: (514) 521 8451 montreal@priape.com ,1311 STE-CATHERINE EST MONTRÉAL QC H2L 2H4,FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,24,"Shikou, La Seconde Génération ","Shikou, La Seconde Génération",PLACE_NAME,0.15
Fugues_sep_2005_A_OCR.pdf,24,"PAUL BELLEMARE - 396 rue des Forges, Trois-Rivières | BERNARD - Galeries de la Capitale, Québec ","PAUL BELLEMARE - 396 rue des Forges, Trois-Rivières",PLACE_NAME,0.65
Fugues_sep_2005_A_OCR.pdf,24,"BIJOUTERIE DUVAR - 203, rue Principale, Magog ","203, rue Principale, Magog",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_A_OCR.pdf,24,"MARCEL GILBERT -475 des Champs Elysées, Chicoutimi | GOUGEON ET FILS - 3116, rue Masson, Mtl. IMAGE AURA -2010 Pierre Peladeau, Laval | BIJOUTERIE JOEL - Carrefour Laval, Laval - Centre Les Ailes de la Mode, Mtl.  - Place Mtl. Trust, Mtl. ","3116, rue Masson, Mtl",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,24,"LES JOAILLIERS LUCAS - Ogilvy, 1307 Sainte-Catherine Ouest, Mtl. LE SKRIPT - Centre Rockland, Mtl.- Place vertu, Ville Saint-Laurent LUGANO-4122 St-Denis, Mtl. MIZEF-3881 Saint Denis, Mtl. OH-FOLIES - Place Ville Marie, Mtl. CRÉATION PAUL H.-6564 boul. St-Laurent, Mtl. ","1307 Sainte-Catherine Ouest, Mtl",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,24,"LES JOAILLIERS LUCAS - Ogilvy, 1307 Sainte-Catherine Ouest, Mtl. LE SKRIPT - Centre Rockland, Mtl.- Place vertu, Ville Saint-Laurent LUGANO-4122 St-Denis, Mtl. MIZEF-3881 Saint Denis, Mtl. OH-FOLIES - Place Ville Marie, Mtl. CRÉATION PAUL H.-6564 boul. St-Laurent, Mtl. ","Place vertu, Ville Saint-Laurent",PLACE_NAME,0.85
Fugues_sep_2005_A_OCR.pdf,24,"J. OMER ROY ET FILS - 1658 Mont Royal Est, Mtl. | BIJOUTERIE SARAH - Place Versailles, Mtl. R.SAVARD-488 Lafontaine, Centre Commercial, Rivière du loup -  419 boul. Jessop, Rimouski | THE SHACK-37 Lakeside, Lac Brome (Knowlton) ","Royal Est, Mtl",FULL_ADDRESS,0.65
Fugues_sep_2005_A_OCR.pdf,25,"""Fugues."" Fugues, vol. 22, no. 06, Sept. 2005. Archives of Sexuality  and Gender, link.gale.com/apps/doc/YDMUTA850477212/AHSI? u=ucalgary&sid=bookmark-AHSI. Accessed 3 Apr. 2026. ",2026.,FULL_ADDRESS,0.0
Fugues_sep_2005_B_OCR.pdf,1,Le Rendez-Vous d'Or DU 1ºr AU 4 SEPTEMBRE 2005 La Nuit d'Or Femmes en tête Rendez-Vous dans le Village ,Le Rendez-Vous,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,1,Le Rendez-Vous d'Or DU 1ºr AU 4 SEPTEMBRE 2005 La Nuit d'Or Femmes en tête Rendez-Vous dans le Village ,le Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_B_OCR.pdf,3,Du confort dans le village ,le village,ARRONDISSEMENT,0.0
Fugues_sep_2005_B_OCR.pdf,3,Le Villace Oinn ,Le Villace Oinn,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,3,"1980, Ste-Catherine Est Montréal, Que. HZK 2H8 ","1980, Ste-Catherine Est Montréal, Que. HZK 2H8",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,3,Montréal ,Montréal,CITY,0.2
Fugues_sep_2005_B_OCR.pdf,4,"Mellissa Etheridge, en meilleure santé, veut un autre enfant / ",Mellissa Etheridge,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,4,102 Infos de Québec ,102 Infos de Québec,FULL_ADDRESS,0.35
Fugues_sep_2005_B_OCR.pdf,4,Clubbing ,Clubbing,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,4,064 Les restos ,064 Les restos,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,4,102 Club Med Turkoise ,102 Club Med,FULL_ADDRESS,0.15
Fugues_sep_2005_B_OCR.pdf,4,220 Mado Lamotte ,220 Mado Lamotte,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,5,TRANSPORT ,TRANSPORT,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,5,"2275, Mont-Royal Est 514-526-9111 Montréal (entre lberville et de Lorimier) www.montroyalford.com ventes@montroyalford.com ","2275, Mont-Royal Est",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,6,"Arabie Saoudite, en Afghanistan, en Mauritanie, au Soudan, au Nigeria, au Yémen, au Pakistan et dans les Émirats Arabes ",Arabie Saoudite,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,6,"LES ÉDITIONS NITRAM INC. 1212, rue Saint-Hubert, Montréal, Qc, H2L 3Y7 TÉLÉPHONE 514.848.1854 1.888.848.1854 FAX 514.845.7645 WEB www.fugues.com CO-ÉDITEURS Réal Lefebvre 514.848.1854 #238, real@fugues.com / Maurice Nadeau 514.848.1854 #231, ","1212, rue Saint-Hubert, Montréal, Qc, H2L 3Y7",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,6,"té, jguy.cote@globetrotter.net / Robert Gareau, rogareau@sympatico.ca / Francis Lagacé, mfrancis@generation.net / Mado Lamotte, mado@arobas.net / Benoît Migneault, benoitm@videotron.ca / Daniel Rolland, danielrollando4@yahoo.ca / André Roy PHо- TOGRAPHES Mario Bérubé, Sylvain Ryan, André Tardif, Jean-Sébastien Vaillancourt, André Desgagné, Richard Vigneault / CORRECTEUR ",Mado Lamotte,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,7,Prstident ,Prstident,PLACE_NAME,0.3
Fugues_sep_2005_B_OCR.pdf,7,TELLEMENT PLUS SYMPA ,TELLEMENT PLUS,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,7,EST MAINTENANT ,EST MAINTENANT,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,8,"du Village ont dû, en ce lundi soir, rappeler du personnel et se plaindre ensuite qu'ils n'avaient pas eu assez de stock pour ",Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_B_OCR.pdf,8,"les commerçants du Village et Divers/Cité. La toute récente SDC du Village, elle-même née dans la controverse au sein des ",Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_B_OCR.pdf,8,BPA WORLOWIDE ,BPA WORLOWIDE,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,10,Gilles Marchildon ,Gilles Marchildon,PLACE_NAME,0.35
Fugues_sep_2005_B_OCR.pdf,11,Caisse du Quartier-Latin de Montréal ,Montréal,CITY,0.2
Fugues_sep_2005_B_OCR.pdf,11,"1255, rue Berri, Montréal (Québec) H2L 4C6 (514) 849-3581 ","1255, rue Berri, Montréal (Québec) H2L 4C6",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,11,des Faubourgs de Montréal ,des Faubourgs de Montréal,PLACE_NAME,0.35
Fugues_sep_2005_B_OCR.pdf,11,"1662, rue Sainte-Catherine Est Montréal, (Québec) H2L 2J4 (514) 524-3051 ","1662, rue Sainte-Catherine Est Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,11,"Centres de services automatisés 2180, rue Fullum, Montréal 1399, rue Ontario Est, Montréal 255, rue Ontario Est, Montréal ","1399, rue Ontario Est, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,11,"Centres de services automatisés 2180, rue Fullum, Montréal 1399, rue Ontario Est, Montréal 255, rue Ontario Est, Montréal ","255, rue Ontario Est, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,12,tiative des négociations et proposer des solutions à ,tiative des négociations,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,12,"Bernard Rousseau, Président Priape ","Bernard Rousseau, Président Priape",PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,13,BOITE À MÂLE ,MÂLE,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,14,"Village. Cependant, si l'on ",Village,ARRONDISSEMENT,0.0
Fugues_sep_2005_B_OCR.pdf,14,danseurs ni même un pot de fleurs en guise de décor? À quand une relève de la garde à Divers/Cité ,danseurs ni,PLACE_NAME,0.35
Fugues_sep_2005_B_OCR.pdf,14,"Certains nouveaux groupes ont fait réfléchir les gens, notamment par leur présence, comme ce fut le cas pour le groupe Lipo-Action (portant des masques de ",Certains nouveaux groupes,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,14,CLUB BOLO ,CLUB BOLO,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,14,Danse Country Montréal ,Danse Country Montréal,PLACE_NAME,0.55
Fugues_sep_2005_B_OCR.pdf,14,"960, rue Amherst (coin Viger), Montréal (Québec) H2L 3K5 ","960, rue Amherst",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,15,La Banque Nationale est fière de figurer parmi les 50 meilleurs employeurs au Canada. ,La Banque Nationale est fière,PLACE_NAME,0.65
Fugues_sep_2005_B_OCR.pdf,15,LA PREMIÈRE BANQUE AU QUÉBEC ,LA PREMIÈRE BANQUE AU QUÉBEC,PLACE_NAME,0.35
Fugues_sep_2005_B_OCR.pdf,16,que de nombreux pays ne permettent toujours pas le mariage gai. <«Alors que ,mariage gai,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,16,OUTING Le Prince héritier Tameem Bin Hamad Al-Thani outé ,OUTING Le Prince,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,17,Au service de la communauté gaie de Montréal. ,Montréal,CITY,0.2
Fugues_sep_2005_B_OCR.pdf,17,"1001, boul. de Maisonneuve Est, bureau 1130, Montréal _514.528.0877 ","1001, boul. de Maisonneuve Est, bureau 1130, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,17,"et au 600, rue Sherbrooke Est, bureau 101, Montréal 514.842.7065 ","600, rue Sherbrooke Est, bureau 101, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,18,"(ISNA, Iranian Students News Agency). Un des deux jeunes était âgé de 18 ans, ","(ISNA, Iranian Students News Agency)",PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,18,MARIAGE GAI L'Afrique du Sud bientôt comme le Canada ,MARIAGE GAI,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,18,"Cecilia Bonthuys, en couple depuis 1994 et qui souhaitent se marier. C'est en opposant la section 9 de la ",Cecilia Bonthuys,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,18,"FAMILLE Mellissa Etheridge, en meilleure santé, veut un autre enfant ",FAMILLE Mellissa Etheridge,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,19,1c Électro-Bronzage 15$ ,1c Électro-Bronzage 15$,FULL_ADDRESS,0.15
Fugues_sep_2005_B_OCR.pdf,19,Bronzage UV-A 5$ et plus la séance ,Bronzage UV-A,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,19,Coloration Mèches ,Coloration Mèches,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,19,"1657, Amherst, Montréal (514) 527-PLUS (7587) www.physotech.com ","1657, Amherst, Montréal",FULL_ADDRESS,0.65
Fugues_sep_2005_B_OCR.pdf,20,MARIAGE GAI - TORONTO Deux hommes hétérosexuels renoncent à se marier ,MARIAGE GAI,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,22,"V-NUS TOUT SIMPLEMENT FORMIDABLE! En prestation au cabaret Mado, V-nus et son ",cabaret Mado,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,22,"Agora 1160, rue Mackay. T. (514) 934-1428. Bar-rencontre gai dans l'Ouest ouvert 7 jours/semaine de 16h à 3h. Cocktail de 4 à 9 pour des conversations en tête-à- tête dans une ambiance feutrée. ",Agora,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"Agora 1160, rue Mackay. T. (514) 934-1428. Bar-rencontre gai dans l'Ouest ouvert 7 jours/semaine de 16h à 3h. Cocktail de 4 à 9 pour des conversations en tête-à- tête dans une ambiance feutrée. ","1160, rue Mackay",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"990, rue Saint-Antoine Ouest (coin Mansfield). T. (514) 585-1393 ","990, rue Saint-Antoine Ouest",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1574, rue Sainte-Catherine Est. T. (514) 523-4679 ","1574, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,Bar situé au deuxième étage du Complexe Bourbon. Ambiance feutrée pour conversation en tête-à-tête. ,Complexe Bourbon,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"Part of Complexe Bourbon, this calm and ","Complexe Bourbon,",PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,Club Date ,Club Date,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"1218, rue Sainte-Catherine Est. T. (514) 521-1242. Bar ouvert sur la rue. Soirées karaoké tous les jours. Ambiance relaxe et cosy. ","1218, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1218, rue Sainte-Catherine Est. T. (514) 521-1242. Bar ouvert sur la rue. Soirées karaoké tous les jours. Ambiance relaxe et cosy. ",Ambiance relaxe,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,22,"Le Drugstore 1360, rue Sainte-Catherine Est. ",Le Drugstore,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,Le Gotha ,Le Gotha,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"1641, rue Amherst. T. (514) 526-1270, ","1641, rue Amherst.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"Lounge-bar open everyday from 4 pm. Fridays: Duo Cocktail Jazz, from 6 to 9. Sundays: Piano bar ",Lounge-bar open everyday from 4,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,22,"L'Idem 1669, rue Sainte-Catherine Est. ","1669, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"Bar de quartier, Clientèle de tous âges. Musique populaire sous le signe de la nostalgie. Chanteurs invités les fins de semaine. Neighborhood bar. Large variety of cus- tomers. Mostly popular nostalgic music. Guest singers on weekends. ",Bar de quartier,PLACE_NAME,0.35
Fugues_sep_2005_B_OCR.pdf,22,"Le Lounge 1285, rue Amherst. Un nouvelle endroit très branché ouvert les vendredis et samedis. une belle clientèle mixte (lesbienne, gaie, hétéro, bil s'y donne rendez-vous tous les week-ends pour relaxer et faire des rencontres imtéressantes. ","Le Lounge 1285, rue Amherst",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"new people. Météor 1661, rue Sainte-Catherine Est. T. (514) 523-1481. ","1661, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,Bar des plus sympathiques. Clientèle de tous âges. Musique populaire et un brin nostalgique. Danses sociales. ,Bar des plus sympathiques,PLACE_NAME,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"Mystique 1424, rue Stanley, T. (516) 844-5711. ","1424, rue Stanley",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,La Relaxe ,La Relaxe,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"1309, rue Sainte-Catherine Est. Bar ouvert sur la rue, ambiance de quartier, clientèle mélangée et très décontractée. ","1309, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1474, rue Sainte-Catherine Est. T. (514) 529-6969. Le Sky Pub est un endroit où l'am- biance est branchée et relaxe, la déco sophistiquée et les serveurs et les clients toujours aussi craquants. Très populaire lors des <<4 à 9» et les dimanches en après-midi. The Sky Pub is one of  the hippest bar in ","1474, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1474, rue Sainte-Catherine Est. T. (514) 529-6969. Le Sky Pub est un endroit où l'am- biance est branchée et relaxe, la déco sophistiquée et les serveurs et les clients toujours aussi craquants. Très populaire lors des <<4 à 9» et les dimanches en après-midi. The Sky Pub is one of  the hippest bar in ",Le Sky Pub,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"people. Open 4 pm to 3 am, am, from Monday to Friday and from 2 pm to 3 am, on Saturday and Sunday. Taverne Normandie ",Taverne Normandie,PLACE_NAME,0.65
Fugues_sep_2005_B_OCR.pdf,22,"1295, rue Amherst. T. (514) 522-2766. L'une des plus anciennes tavernes gaies et toujours la même clientèle sympa- thique et une ambiance décontractée et amicale. Magnifique terrasse en été. Films XXX. Particulièrement populaire pour son 5 @7. The oldest  gay tavern in town. Friendly clientele. Terrace during Summer. XXX videos. Very popular during happy hour. Taverne Rocky 1673, rue Sainte-Catherine Est. ","1295, rue Amherst",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1295, rue Amherst. T. (514) 522-2766. L'une des plus anciennes tavernes gaies et toujours la même clientèle sympa- thique et une ambiance décontractée et amicale. Magnifique terrasse en été. Films XXX. Particulièrement populaire pour son 5 @7. The oldest  gay tavern in town. Friendly clientele. Terrace during Summer. XXX videos. Very popular during happy hour. Taverne Rocky 1673, rue Sainte-Catherine Est. ",Taverne Rocky,PLACE_NAME,0.65
Fugues_sep_2005_B_OCR.pdf,22,"1295, rue Amherst. T. (514) 522-2766. L'une des plus anciennes tavernes gaies et toujours la même clientèle sympa- thique et une ambiance décontractée et amicale. Magnifique terrasse en été. Films XXX. Particulièrement populaire pour son 5 @7. The oldest  gay tavern in town. Friendly clientele. Terrace during Summer. XXX videos. Very popular during happy hour. Taverne Rocky 1673, rue Sainte-Catherine Est. ","1673, rue Sainte-Catherine Est.",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,Le Parking ,Le Parking,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"1296, rue Amherst. www.parkingbar.com Ouvert depuis octobre 2000, Le Parking ","1296, rue Amherst",FULL_ADDRESS,0.44999999999999996
Fugues_sep_2005_B_OCR.pdf,22,"1296, rue Amherst. www.parkingbar.com Ouvert depuis octobre 2000, Le Parking ",Le Parking,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,22,"est le plus grand club gai  gai à Montréal. il se divise en trois sections. Le NIGHT- CLUB: ouvert du jeudi au dimanche, le ",Montréal,CITY,0.2
Fugues_sep_2005_B_OCR.pdf,22,"nelle. les jeudis et les dimanches, le Nightclub est envahi par une faune de jeunes branchés et mixte (homo, hétéro ",le Nightclub,PLACE_NAME,0.15
Fugues_sep_2005_B_OCR.pdf,23,SANTA FE ,SANTA FE,PLACE_NAME,0.0
Fugues_sep_2005_B_OCR.pdf,23,"7020, Henri-Bourassa E., Anjou ","7020, Henri-Bourassa E.",FULL_ADDRESS,0.15
