source,page,text,entities/0/text,entities/0/label,entities/1/text,entities/1/label,entities/2/text,entities/2/label,entities/3/text,entities/3/label,entities/4/text,entities/4/label,entities/5/text,entities/5/label,entities/6/text,entities/6/label,entities/7/text,entities/7/label,entities/8/text,entities/8/label,entities/9/text,entities/9/label,entities/10/text,entities/10/label,entities/11/text,entities/11/label,entities/12/text,entities/12/label,entities/13/text,entities/13/label,entities/14/text,entities/14/label,entities/15/text,entities/15/label
fugues_apr-2011OCR.pdf,97,"JEUDI 14 AVRIL          GALA DE L’ENCAN ARTSIDA  Dès 19h à l’Hôtel des Encans de Mon- tréal, 872, rue du Couvent (métro Place St-Henri), Mtl. 514- 529-9462 ou www.artsida.org,  Pour terminer en beauté l’expo ArtsSida qui s’est tenue à la Galerie Dentaire, il est temps de miser sur les œuvres. Il s’agit d’une formule tout en un : buffet, vin, bière, pres- tige et plaisir… Laissez-vous tenter par cette occasion, faites partie d’une soirée unique et rentrez avec un tableau magnifique sous le bras. Les profits de cet encan vont à l’or- ganisme Sida bénévoles Montréal (ACCM). Billets à 35 $.   ",JEUDI 14 AVRIL          GALA DE L’ENCAN,FULL_ADDRESS,ARTSIDA  Dès 19h à l’,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,97,"JUSQU’AU 16 AVRIL          C’EST AVEC LA COURONNE QUE J’AI CONCLU UN TRAITÉ  À la Galerie Leonard et Bina Ellen de l’Université Concordia, 1400, boul. de Maisonneuve O., LB-165  www.ellengallery.concordia.ca.  La pratique artistique de Kent Monk- man englobe peinture, installation, ",JUSQU’AU 16 AVRIL          C’EST AVEC,FULL_ADDRESS,COURONNE QUE J’AI CONCLU UN TRAITÉ  À la,FULL_ADDRESS,"1400, boul.",FULL_ADDRESS,Maisonneuve,CITY,Monk-,CITY,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,97,"DU 19 AVRIL AU 14 MAI          TEMPS  Au Théâtre d’Aujourd’hui, 3900, rue Saint-Denis, Mtl. 514-282-3900 ou www.theatredaujourdhui.qc.ca   Voici la toute nouvelle pièce de cet auteur dramatique québécois d’ori- gine libanaise à qui on doit Incen- dies, l’oeuvre qui a donné lieu au film de Denis Villeneuve. Temps est une pièce sur une génération qui, en quelque sorte, se cherche à travers un «alphabet rescapé du «gouffre» des extinctions. «Les lettres ont cra- mé. Aucune n’a réussi à en réchap- per. Pour faire des mots, on n’a plus que des cendres. Alors, on fait des mots avec le souvenir que nous avons des lettres; c’est l’écriture qui se souvient d’elle-même. Écrire un A, ce n’est plus écrire un A, mais c’est écrire un A qui ne peut que se sou- venir de ce que fut, avant le gouffre, le A. Un chien ne peut pas craindre. On peut le tuer, mais personne peut exterminer son aboiement; on pourra toujours exterminer la pa- role», indique Mouawad sur sa pièce. Avec Anne-Marie Olivier, Is- ",MAI,PLACE_NAME,"3900, rue Saint-Denis, Mtl.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,109,"CLINIQUE MÉDICALE MD-PLUS 1100 AV. BEAUMONT, BUR. 301 MTL ","CLINIQUE MÉDICALE MD-PLUS 1100 AV. BEAUMONT, BUR.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,110,"CALENDRIER DES ÉVÉNEMENTS  SPORTIFS D'ICI ET D'AILLEURS Volleyball, Tournoi d'Ottawa, G.O.V., du 1 au 3 avril 2011 : Ottawa, Canada. www.gayottawavolley- ball.com Badminton, Tournoi des G-Bleus, le 9 avril 2011 : Montréal  www.gbleus.qc.ca  Balle Molle, Rendez-Vous Montréal 2011, Max- ima, du 27 au 28 mai :  www.maximamontreal.com Volleyball, Tournoi Odyssée, Volley Boréal, du 22 au 24 avril 2011 : Montréal  www.volley-boreal.net Tournoi International de Paris, multisports, du 10 au 13 juin 2011 : Paris, France  www.paris-tournament.com OutGames Nord-Américains, du 25 au 31 juillet 2011 : Vancouver, Canada   vancouver2011outgames.com ","CALENDRIER DES ÉVÉNEMENTS  SPORTIFS D'ICI ET D'AILLEURS Volleyball, Tournoi d'Ottawa, G.O.V., du 1 au 3 avril 2011",FULL_ADDRESS,Montréal,CITY,Montréal,CITY,Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,111,"1832, rue Sherbrooke Ouest  2e é1age, M011tréal  ","1832, rue Sherbrooke Ouest",FULL_ADDRESS,M011tréal,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,114,"MONTRÉAL CHAMBRE DE COMMERCE GAIE  DU QUÉBEC  T. 514-522-1885, ccgq.ca Nouvelle adresse : 1307, Sainte- Catherine Est.                    PINK28 MONTRÉAL info@pink28montreal.com Soirées de réseautage social et d’af- faires pour jeunes lesbiennes profes- sionnelles. Rencontres tous les premiers mercredis du mois.   SOCIÉTÉ DE DÉVELOPPEMENT  COMMERCIALE DU VILLAGE (SDC) 1324, rue Sainte-Catherine Est, Mtl. T. 514-529-1168  unmondeunvillage.com AINÉS MONTRÉAL AÎNÉS RETRAITÉS DE LA COMMUNAU TÉ  T. 514-730-8870  www.algi.qc.ca/asso/retraitesgais. Les brunchs du dimanche, à 11h30, à la Station des sports (862, rue Sainte-Catherine Est). Activités :   24 mars : Cabane à sucre ; les mardis 5 et 19 avril : Cinéma ; 30 mars : À 11h, dernière marche santé sur le Mont-Royal ; 8 avril : Soirée communautaire ; 28 avril : Ateliers d’échange et resto.                                                       ",MONTRÉAL CHAMBRE DE COMMERCE GAIE  DU QUÉBEC  T.,FULL_ADDRESS,MONTRÉAL,CITY,COMMERCIALE DU VILLAGE,PLACE_NAME,"1324, rue Sainte-Catherine Est, Mtl. T.",FULL_ADDRESS,AINÉS MONTRÉAL AÎNÉS RETRAITÉS DE LA,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,114,"QUÉBEC LES COMPÈRES  Pour les 45 ans et plus. Brunch au resto le 3e dimanche du mois. T. 418- 522-2676, Yvon Noël.  CENTRES  COMMUNAUTAIRES MONTRÉAL CENTRE ALEXANDRE-DE-SÈVE  DES LOISIRS SACRÉ-COEUR T. 514-872-2928, 2040, rue Alexan- dre-de-Sève. Cours et ateliers ou- verts aux GLBT. loisirssacrecoeur.org  CENTRE COMMUNAUTAIRE DES GAIS ET LESBIENNES DE MONTRÉAL  T. 514-528-8424. 2075, Plessis, local 110, Mtl. Du lundi au vendredi, de 10h à 12h et de 13h à 17h. La biblio- thèque : les mercredis et vendredis de 13h à 20h.  COMITÉ SOCIAL CENTRE-SUD T. 514-596-7092. 1710, rue Beaudry.  CULTURE  ",QUÉBEC LES COMPÈRES  Pour les,FULL_ADDRESS,CENTRES,PLACE_NAME,COMMUNAUTAIRES MONTRÉAL CENTRE ALEXANDRE-DE-SÈVE  DES LOISIRS,FULL_ADDRESS,"2040, rue Alexan- dre-de-Sève.",FULL_ADDRESS,CENTRE COMMUNAUTAIRE DES GAIS ET LESBIENNES DE MONTRÉAL,FULL_ADDRESS,COMITÉ,PLACE_NAME,SOCIAL CENTRE-SUD T.,FULL_ADDRESS,CULTURE,PLACE_NAME,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,114,"MONTRÉAL ARCHIVES GAIES DU QUÉBEC  T. 514-287-9987,  agq.qc.ca Consultations les jeudis soirs, entre 19h30 et 21h30, ou sur rendez-vous. CHŒUR GAI DE MONTRÉAL T. 514-524-5549, cgdm.org Chœur d’hommes. Musi que pop. Répéti- tions jeudis soirs, de 19h à 22h. LE CHŒUR EN JAZZ T. 514-271-9311, France ou  chœurenjazz@mail.com Ré pé tition les mercredis de 19h à 21h30, au 687, Ros lyn (Westmount). 256$/an. CHŒUR OPUS NOVUM Les répétitions ont lieu les jeudis à 19h à l’église St-Léonard-de-Port- Maurice située au 5525, Jarry Est, Mtl. opusnovum.com CHŒUR QUÉBÉCOIS T. 514-253-4479, Jean-François, www.choeurquebecois.org Chœur mixte hommes et femmes et LGBT et hétéros. Répertoire fran- cophone québécois. À la recherche de sopranos et d’hommes. Répéti- tions : lundis soirs de 19h à 21h30 (dans Hochelaga-Maisonneuve).  DIVERS/CITÉ T. 514-285-4011, 4067, boul. St-Lau- rent, # 300, Mtl. diverscite.org ",MONTRÉAL ARCHIVES GAIES DU QUÉBEC  T.,FULL_ADDRESS,CHŒUR GAI,PLACE_NAME,LE CHŒUR EN,PLACE_NAME,CHŒUR OPUS,PLACE_NAME,CHŒUR QUÉBÉCOIS,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,115,"7245, av. De Lo ri mier  Montréal, Qc  514 376.6677 www.daniellepatenaude.com ","7245, av.",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,116,"ENSEMBLE VOCAL EXTRAVAGANZA  T. 514-525-5951 Chœur mixte. Musique populaire.  extravaganzavocal.org.  ENSEMBLE VOCAL GANYMÈDE  T. 514-528-6302. Chœur de voix d’hommes, chants classiques.  evganymede.com.  ENSEMBLE VOCAL LES NANAS  T. 514-481-2545. Chœur de voix de femmes lesbiennes, jazz et swing.  FESTIVAL INTERNATIONAL  MONTRÉAL EN ARTS T. 514-522-4646, festivaldesarts.org FIERTÉ MONTRÉAL PRIDE T. 514-903-6193, 460, rue Ste- Catherine O., Bureau 303. fiertemontrealpride.com  GAYRADIOBEC T. 514-524.8924. Webradio qui dif- fuse plusieurs émissions GLBT. gayradiobec.com.  IMAGE+NATION  Depuis 1988, organise le festival de cinéma GLBT. T. 514-285-4467, image-nation.org.  PRODUCTIONS VILLAGE SCÈNE  T. 514-656-3420. Orga nisation de production de pièces et du Festival de Théâtre international GLBT. vil- lagescene.com ",ENSEMBLE VOCAL EXTRAVAGANZA  T.,FULL_ADDRESS,ENSEMBLE,PLACE_NAME,VOCAL GANYMÈDE  T.,FULL_ADDRESS,ENSEMBLE,PLACE_NAME,VOCAL LES NANAS  T.,FULL_ADDRESS,MONTRÉAL,PLACE_NAME,FIERTÉ MONTRÉAL PRIDE T.,FULL_ADDRESS,PRODUCTIONS VILLAGE SCÈNE,PLACE_NAME,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,116,"QUÉBEC FÊTE ARC-EN-CIEL T. 418-809-FETE, 435, rue du Roi, bur. 4, glbtquebec.org ",QUÉBEC FÊTE ARC-EN-CIEL T.,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,116,"L’ÉCHO DES FEMMES DE LA  PETITE-PATRIE T. 514-277-7445, 6032, rue Saint- Hubert (coin Bellechasse). Discus- sions les pour femmes lesbiennes et en questionnement, de 19h à 21h30.     ÉMOTIFS GAI(E)S ANONYMES T. 514-990-5886  emotifs-anonymes.org. Rencontres les vendredis, à partir de 19h30 à l’UQAM, pavillon Hubert-Aquin, (suivre les flèches).   GDM T. 514-528-8424, gdminfo@gmail.com  www.gai-gdm.org  Rencontres pour hommes gais tous les premiers ven- dredis du mois à 19h30. Les rencon- tres ont lieu à l'UQAM, pavillon Hubert-Aquin, local A-1870, 400, rue Sain-te-Catherine.                                                         NARCOTIQUES ANONYMES Groupe gai et lesbienne ouvert à tous: groupe «Mieux être» tous les mercredis à 19h30 au 2e étage du 2093, de la Visitation; groupe Samedi de t’accueilli», tous les ","6032, rue Saint- Hubert",FULL_ADDRESS,GAI(E)S ANONYMES,PLACE_NAME,"UQAM, pavillon Hubert",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,117,"1 Westmount Square, Suite 1200, Montréal, Qc H3Z 2P9  514.933.9131 1.888.933.9131 verite-esthetique.com ","1200, Montréal, Qc H3Z 2P9",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,118,"samedis à 20h, au 2075 Plessis; groupe Le Meeting du Village tous les dimanches, à 14h, au 2075, rue Plessis. PRINCIPES COGNITIFS T. 514-485-2194 (10h-17h) Ateliers de groupe pour les person- nes à la recherché d’aide pour des problèmes de depression, anxiété, colère, stress, attaques de panique, phobies, insomnie et dépendance aux jeux de hasard.  RÉZO (ANCIEN SÉRO-ZÉRO) T. 514-521-7778, poste 225. www.rezosante.org  Ateliers pour hommes gais et bisexuels.  SEXOLIQUES ANONYMES T. 514-254-8181 ou sa-quebec.org  OUTAOUAIS PROJET ENTRE HOMMES T. 819-776-2727 ou 1 877 376- 2727.  QUÉBEC PRISME  T. 418-649-1232, info@prisme.org. Pour gais et bisexuels de 25 ans et plus. Soirées de discussion les 2e mardis de chaque mois, 19h30, à MIELS-Québec. Aussi ligne télé- phonique et accompagnement. RIMOUSKI COMITÉ DIVERSITÉ  T. 418-722-7432, diversite.bsl@gmail.com SAGUENAY ASSOCIATION DES GAIS ET LESBIEN- NES DU SAGUENAY LAC-ST-JEAN  T. 418-548-4122, aglslj@hotmail.com. Groupe les  2e mardis du mois à Jonquière; les 4e mardis du mois à Chicoutimi. SHERBROOKE L'ASSOCIATION DES GAIS,  LESBIENNES, BISEXUELS DE  L’UNIVERSITÉ DE SHERBROOKE  Activités sociales et du soutien. www.USherbrooke.ca/vers/aglebus, aglebus@usherbrooke.ca PRISME  T. 819-823-0490. harsah.iris@ hotmail.com. Hommes en question- nement sur leur orientation sex- uelle.  GROUPE DE DISCUSSIONS POUR HOMMES GAIS T. 819-823-0490 Groupe de discus- sion pour hommes gais de Sher- brooke, 2e et 4e mercredis du mois. PROJET SAPHO  T. 819-823-0490 Rencontres pour femmes lesbiennes ou bisexuelles, les 2e et 4e mardis du mois de 19h30 à 21h30. ",ANCIEN SÉRO-ZÉRO,FULL_ADDRESS,SEXOLIQUES ANONYMES T.,FULL_ADDRESS,ENTRE HOMMES T. 819,FULL_ADDRESS,MIELS,CITY,COMITÉ DIVERSITÉ  T.,FULL_ADDRESS,SAGUENAY ASSOCIATION DES GAIS ET LESBIEN- NES,FULL_ADDRESS,SAGUENAY LAC-ST,FULL_ADDRESS,Chicoutimi,CITY,DISCUSSIONS POUR HOMMES GAIS T. 819,FULL_ADDRESS,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,118,"MONTRÉAL ARC EN CIEL D’AFRIQUE  arcencieldafrique.org. Groupe de soutien (santé, bien-être, etc.) aux LGBT d’origine africaine et caribéen-ne, à leurs amis et à leurs familles.  AU-DELÀ DE L’ARC-EN-CIEL Infos : info@lgbt-ada.org  T. 514-527-4417  GA’AVA Ga’ava, «fierté» en hébreu, est une organisation bilingue dédiée à la communauté juive LGBT de Mon- tréal. www.gaava.org ou info@gaava.org, 3460, rue Stanley. GAY & LESBIAN ASIAN MONTREAL (GLAM)    glamtl@yahoo.ca HOMBRES LATINOS DE AMBIENTE T 514-725-7354 (en Espanol) hola_montreal@hotmail.com  HELEM-GROUPE LGBT LIBANAIS T. 514-806-5428, montreal.helem.net   Rencontre au CCGLM chaque  premier dimanche du mois.  Nouveau : HELEM BANÉT, comité  des filles arabes (Libanaises, Égypti- ",MONTRÉAL ARC EN CIEL D’AFRIQUE  arcencieldafrique.org.,FULL_ADDRESS,"3460, rue Stanley.",FULL_ADDRESS,LESBIAN ASIAN MONTREAL (,FULL_ADDRESS,GLAM),PLACE_NAME,HOMBRES LATINOS DE AMBIENTE T 514,FULL_ADDRESS,LGBT LIBANAIS T.,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,118,"MONTRÉAL L’ALTERNATIVE lalternative.ca. Ass. des GLBT et leurs amis de l’Université de Mtl.  CONCORDIA QUEER COLLECTIVE T. 514-848-7414. GRIS –MONTRÉAL T. 514-590-0016, gris.qc.ca. Le Groupe de Recherche et d’interven- tion Sociale gaies et lesbiennes de Montréal. Activités de dé mystifica- tion de l’homosexualité en milieu scolaire.  JEUNESSE LAMBDA (25 ANS ET -)  T. 514-528-7535, www.jeunesse- lambda.org. Rencontres les ven- dredis, à 19h30. Thèmes: 25 mars : Soirée des Anciens de Lambda.                                       LESBIAN, BISEXUAL, GAY & TRANSGEN- DER STUDENTS OF MC GILL T. 514-398-6822 PARENTS D’ENFANTS GAIS  T. 514-282-1087  PROJET 10  T. 514-989-4585. Pour les 14 à 25 ans. Du lundi au vendredi, de 13h à 17h. Discussion tous les deux lundis, de 19h à 21h, pour gais, lesbiennes et bisexuel(le)s ou en questionne - ment de 18 - 25 ans. Drop-in tous les mardis, de 18h30 à 21h, pour les 14-25 ans. Bilin gue. Les samedis, de 13h à 15h, groupe de discussions, rencontres aux deux semaines. Pour les ados de 14-17 ans, GLB.   QUEER MCGILL  T. 514-398-2106, queermcgill.ca.  R.E.D.S. www.algi.qc.ca/asso/reds Regroupement étudiant dans la Di- versité sexuelle (à l’UQAM) RÉPITSS-UQAM T. 514-987-3000, #4041. 320, rue Ste-Catherine Est, local DS-3125. ",MONTRÉAL,CITY,CONCORDIA,PLACE_NAME,QUEER COLLECTIVE T.,FULL_ADDRESS,Le Groupe,PLACE_NAME,Montréal,CITY,DER STUDENTS OF MC GILL T.,FULL_ADDRESS,PARENTS D’ENFANTS,PLACE_NAME,GAIS  T.,FULL_ADDRESS,QUEER MCGILL  T.,FULL_ADDRESS,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,119,"Dr Pierre Courchesne Directeur médical  (omnipraticien) www.esthetique.qc.ca  RIVE-SUD • 504, boul. Roland-Therrien Longueuil (450) 677.5533 CANTONS-DE-L’EST • 398, rue Principale, local 3, Granby (450) 378.0030 ",CANTONS-DE-L’EST • 398,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"MONTRÉAL ASSOCIATION DES MÈRES LESBIENNES T. 514-846-1543  info@famillehomoparentales. org    algi.qc.ca/asso/aml ASSOCIATION DES PÈRES GAIS DE  MONTRÉAL T. 514-528-8424, peresgais. iquebec.com. Les lundis soirs à 19h30, au 4245, rue Laval ; les 2e et 4e lundis : discussions ; autres lundis : activités sociales.          ",MONTRÉAL ASSOCIATION DES MÈRES LESBIENNES T.,FULL_ADDRESS,PÈRES,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"COALITION DES FAMILLES  HOMOPARENTALES  T. 514-846-1543  info@famillehomoparentales.org  COMITÉ FAMILLE ET QUALITÉ DE VIE DES GAIS ET DES LESBIENNES  T. 514-521-4993, 847, rue Cherrier, # 201, Mtl  PARENTS D’ENFANTS GAIS T. 514-282-1087  ",COALITION DES FAMILLES  HOMOPARENTALES  T.,FULL_ADDRESS,COMITÉ FAMILLE,PLACE_NAME,ET DES LESBIENNES,FULL_ADDRESS,ENFANTS GAIS T.,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"QUÉBEC PROJET D’INTERVENTION  PROSTITUTION DE QUÉBEC  535 rue des Oblats, Québec.  T. 418-641-0168, 1-866-641-0168. SENSIBILISATION ",QUÉBEC PROJET D’INTERVENTION,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"QUÉBEC GLBT QC/LUTTE À L'HOMOPHOBIE  435, rue du Roi, bur. 4, Québec, Qc, G1K 2X1. T. 418-809-3383 glbtquebec.org  GRIS – QUÉBEC  T. 418-523-5572 ou grisquebec.org. Groupe de Recherche et d’interven- tion sociale gais et lesbiennes et bi- sexuel(le)s. Au 363, de la Couronne, bureau 201.  ",QUÉBEC GLBT QC/LUTTE,FULL_ADDRESS,HOMOPHOBIE,PLACE_NAME,GRIS,PLACE_NAME,– QUÉBEC  T.,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"MONTRÉAL ASSOCIATION GAIE ANONYME  POUR PRÊTRES EXCLUSIVEMENT  T. 514-894-2406  agapemontreal@yahoo.ca CENTRE ST-PIERRE  T. 514-524-3561  CHAMANISME T. 514-527-5236, Wolf. Rencontres mensuelles. COMMUNAUTÉ CHRÉTIENNE  SAINT-PIERRE-APÔTRE  1201, rue de la Visitation,  T. 514-524-3791. FOI ET FIERTÉ  www.egliseunie.org/paroisse/st- jean T. 514-866-0641. À l’Église Unie St-Jean, 110, rue Ste-Catherine Est. GROUPE DE MÉDITATION LGBTQ  www.Voieborale.org Avec Pascal Auclair. Jusqu’au 22 décembre, les mardis de 17h à 18h30 ; à partir du 11 janvier, de 19h à 20h30. Chez Equilibrium, 4812, Saintt-Laurent (coin Vil- leneuve), local 3.   ",MONTRÉAL ASSOCIATION GAIE ANONYME  POUR PRÊTRES EXCLUSIVEMENT  T.,FULL_ADDRESS,CENTRE,PLACE_NAME,COMMUNAUTÉ CHRÉTIENNE,PLACE_NAME,"1201, rue de la",FULL_ADDRESS,FIERTÉ  www.egliseunie.org/paroisse/st- jean,FULL_ADDRESS,LGBTQ  www.Voieborale.org Avec,FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,120,"514 523-3141 1169, rue Ontario Est Mtl WWW.GBEAULIEU.CA ","1169, rue Ontario Est Mtl WWW.GBEAULIEU.CA",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,122,"AUTRES GROUPES  À MONTRÉAL AMAZONES - PLEIN AIR POUR FEMMES  T. 514-525-3663.  Les activités de plein air, les week- ends. plein-air-amazones.org.  A.G.L.A.Q. (ANGLO GAY AND LESBIAN ASSOCIATION OF QUEBEC) anglo_qubec@yahoo.ca. Gay,  lesbian and bi-sexual anglo social group in Montreal ASSOCIATION BILLARD GAIS DU QUÉBEC billardgais@hotmail.fr AUX PRISMES  PLEIN AIR ET CULTURE T. 514-990-7674, www.aux- prismes.qc.ca. Il est possible de par- ticiper aux activités sans être membre. Activités : 26 mars : Pièce au Théâtre d’Aujourd’hui ; 27 mars : Film «Half A Person» (voa) ; 9 avril : Souper cabane à sucre ; 16 avril : Papillons en liberté au Jardin botanique de Montréal ; 17 avril ; Concert 20e anniversaire de l’ensemble Ganymède ; 22-25 avril : Week-end de Pâques à Chicago ; 1er mai : L’empereur guerrier de Chine et son armée de terre cuite au Musée des beaux-arts.                                                                                                                    BALLE-MOLLE LES PHÉNIX T. 514-768-7690,  www.softballphenix.qc.ca BALLON BALAIS  T. 514-739-0553  BI UNITÉ MONTRÉAL (BUM)  biunitemontreal.org.  LES BOLIDES  www.algi.qc.ca/asso/lesbolides Groupe de loisir basé sur un esprit de compétition amical. Les lundis soirs à 19h, de septembre à décem- bre et de janvier à avril. Au Salon de quilles Iberville, 5650, rue Iberville. BRIDGE DUPLICATA CENTRE  LAURIER  (membre de l’ACBL) T. 514-872-4672 Tous les lundis, jeudis, samedis à 12h45. Bridge Centre Laurier, 1115, rue Laurier Est.  BRUNCH BEAR ÉVÉNOURS mbrisson@evenours.org Activités : 3 avril : Brunch au resto L’Oeufrier (1441, rue Amherst, Mtl). CLUB SOCIAL LÉGENDE  URBAINE DE MTL www.legendeurbaine.org  CURLING – LES PHÉNIX T. 514-768-7690 www.softballphenix.qc.ca Curling mixte le mardi soir au club de curling VMR ",AUTRES GROUPES  À MONTRÉAL,FULL_ADDRESS,POUR FEMMES  T.,FULL_ADDRESS,ANGLO GAY,PLACE_NAME,AND LESBIAN ASSOCIATION OF QUEBEC,PLACE_NAME,Montreal,CITY,ASSOCIATION BILLARD GAIS DU QUÉBEC billardgais@hotmail.fr AUX PRISMES  PLEIN AIR ET CULTURE,FULL_ADDRESS,Montréal,CITY,Chine,CITY,DUPLICATA CENTRE  LAURIER  (,FULL_ADDRESS,"Laurier, 1115, rue Laurier Est.",FULL_ADDRESS,BEAR ÉVÉNOURS mbrisson@evenours.org Activités,FULL_ADDRESS,"1441, rue Amherst, Mtl).",FULL_ADDRESS,CLUB SOCIAL LÉGENDE,PLACE_NAME,CURLING,PLACE_NAME,,,,
fugues_apr-2011OCR.pdf,122,"DÉBILES DU PLEIN AIR debilesdupleinair.com Groupe de plein air pour lesbiennes et bisex- uelles âgées de 20 à 40 ans de la région de Montréal.   DÔM - MS ACADÉMIE dom-ms.com  FEM LIB (LOISIRS) T. 514-365-3661, Manon.  Activités : 4-6 mars : Fin de semaine de l’amitié, réservez maintenant auprès de Manon.                                                            FOOTBALL - LES LOUPS T. 514-989-1092, Michel Bélanger. Ligue de football réunissant gais et lesbiennes les samedis, à 13h, au Parc Lafontaine.  HOCKEY BALLE LES PHÉNIX T. 450-445-1171  www.softballphenix.qc.ca Hockey balle mixte le jeudi soir à 19h à la Polyvalente James Lyng, 5440, rue Notre-Dame Ouest.  HOCKEY FÉMININ  T. 514-729-6124  MONTRÉAL AVEC DEUX ELLES  info@montrealavecdeuxelles.com ou  montrealavecdeuxelles.com Groupe social pour femmes homo- sexuelles célibataires ou en couple. QUILLES LES QUATROS T. 514-674-1155 (Sylvie Fournel) ou 514-728-5800 (René Larose). Ligue de grosses quilles amicale et récréa- tive pour hommes et femmes dont les activités débuteront le 8 sep- tembre 2010. QUILLES LES GAILLARDS  T. 514-998-8189, Brian. Tous les mardis soirs à 19h15. Salon de quilles Le Domaine, 3275 Granby. Métro Langelier. QUILLES LAMBDA T. 450-627-2472, Benoît Ligue de quilles gaie, mixte et non compéti- tive qui existe depuis plus de 25 ans. Tous les mercredis, à 19h30, au Salon de quilles Darling, 3350, rue Ontario Est. QUILLES LES PRÉVOYANTS T. 514-527-6419. Salon de quilles Le Boulevard, angle Pie-IX et Jean- Talon. Rencontres les lundis, à 19h.  SCRABBLE 45 ANS ET + Place Vermeil, 1581, rue Alexan dre- de-Sève. Tous les jeudis, à 13h15, à la Place Vermeil. TIP OF THE TONGUE T. 514-482-8638. A regular organ- ized english speaking social gather- ing for dynamic 20-30 something lesbians.  ",DÉBILES DU PLEIN,PLACE_NAME,Montréal,CITY,MS,PLACE_NAME,Manon,CITY,MONTRÉAL,PLACE_NAME,AVEC DEUX ELLES  info@montrealavecdeuxelles.com ou,FULL_ADDRESS,Le Domaine,PLACE_NAME,"3350, rue Ontario Est.",FULL_ADDRESS,"1581, rue Alexan dre- de-Sève.",FULL_ADDRESS,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,123,"1760, rue Amherst Montréal Qc H2L 3L6 ","1760, rue Amherst Montréal Qc H2L 3L6",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,123,"2409, Fleury Est, suite 105 Montréal, H2B 1L1  ","2409, Fleury Est, suite 105",FULL_ADDRESS,Montréal,CITY,1L1  ,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,123,"2409, Fleury Est, suite 105 Montréal, H2B 1L1  ","2409, Fleury Est, suite 105",FULL_ADDRESS,Montréal,CITY,1L1  ,PLACE_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,123,"1760 rue Amherst, Montréal  H2L 3L6 (514) 596-1731 ","1760 rue Amherst, Montréal  H2L 3L6",FULL_ADDRESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fugues_apr-2011OCR.pdf,123,"Coalition Sida des Sourds du Québec 2075, rue Plessis, Bureau 320 • Montréal (QC) H2L 2Y4 ",Coalition Sida,PLACE_NAME,"2075, rue Plessis, Bureau",FULL_ADDRESS,Montréal,CITY,,,,,,,,,,,,,,,,,,,,,,,,,,
